Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"161335","BUCHANAN COUNTY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161336","HEGG MEMORIAL HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161337","VAN BUREN COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161338","MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","OP-26","1","0","0","0","10","0","0","01/01/2013","12/31/2013"
"161339","WAVERLY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161341","LUCAS COUNTY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161342","MONROE COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161343","REGIONAL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161344","WASHINGTON COUNTY HOSPITAL & CLINICS","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161345","OSCEOLA COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161346","SIOUX CENTER HEALTH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161347","FLOYD COUNTY MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161350","STEWART MEMORIAL COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161351","AVERA HOLY FAMILY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161352","CLARINDA REGIONAL HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161353","KOSSUTH REGIONAL HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161354","HORN MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161355","KNOXVILLE HOSPITAL & CLINICS","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161356","HENRY COUNTY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161358","WAYNE COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161359","BURGESS HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161360","ORANGE CITY AREA HEALTH SYSTEM","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161361","VAN DIEST MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161363","MONTGOMERY COUNTY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161364","JEFFERSON COUNTY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161365","GREATER REGIONAL MEDICAL CENTER","OP-26","743","390","22","263","14","74","31","01/01/2013","12/31/2013"
"161366","SHENANDOAH MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161367","PELLA REGIONAL HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161369","CRAWFORD COUNTY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161370","LORING HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161371","WINNESHIEK MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161372","BOONE COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161373","RINGGOLD COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161374","MYRTUE MEDICAL CENTER","OP-26","257","47","1","237","1","0","0","01/01/2013","12/31/2013"
"161375","BUENA VISTA REGIONAL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161376","CASS COUNTY MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161379","MAHASKA HEALTH PARTNERSHIP","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"161381","SANFORD SHELDON MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"170006","VIA CHRISTI HOSPITAL PITTSBURG INC","OP-26","902","0","25","152","66","185","69","01/01/2013","12/31/2013"
"170009","SAINT JOHN HOSPITAL","OP-26","197","202","1","81","257","19","33","01/01/2013","12/31/2013"
"170010","MERCY HOSPITAL INDEPENDENCE","OP-26","382","0","135","88","13","36","11","01/01/2013","12/31/2013"
"170012","SALINA REGIONAL HEALTH CENTER","OP-26","1626","173","599","720","3178","242","215","01/01/2013","12/31/2013"
"170013","HAYS MEDICAL CENTER","OP-26","995","245","986","571","1395","788","513","01/01/2013","12/31/2013"
"170014","RANSOM MEMORIAL HOSPITAL","OP-26","237","482","58","66","16","81","9","01/01/2013","12/31/2013"
"170016","ST FRANCIS HEALTH CENTER","OP-26","1009","34","3428","714","2008","644","1048","01/01/2013","12/31/2013"
"170017","SUSAN B ALLEN MEMORIAL HOSPITAL","OP-26","1179","396","0","674","222","14","42","01/01/2013","12/31/2013"
"170020","HUTCHINSON REGIONAL MEDICAL CENTER INC","OP-26","114","0","37","245","27","273","580","01/01/2013","12/31/2013"
"170023","ST CATHERINE HOSPITAL","OP-26","888","0","373","246","35","460","132","01/01/2013","12/31/2013"
"170027","PRATT REGIONAL MEDICAL CENTER","OP-26","725","250","36","162","19","20","32","01/01/2013","12/31/2013"
"170039","SUMNER REGIONAL MEDICAL CENTER","OP-26","217","0","0","5","0","0","9","01/01/2013","12/31/2013"
"170040","UNIVERSITY OF KANSAS HOSPITAL","OP-26","16690","762","48130","22330","22093","15149","577168","01/01/2013","12/31/2013"
"170049","OLATHE MEDICAL CENTER","OP-26","4688","502","2529","1982","4356","510","701","01/01/2013","12/31/2013"
"170058","MERCY HOSPITAL-FORT SCOTT","OP-26","743","0","518","65","65","2","31","01/01/2013","12/31/2013"
"170068","SOUTHWEST MEDICAL CENTER","OP-26","558","162","4","57","29","21","23","01/01/2013","12/31/2013"
"170074","GEARY COMMUNITY HOSPITAL","OP-26","272","106","44","54","17","70","21","01/01/2013","12/31/2013"
"170075","MERCY HOSPITAL","OP-26","116","0","20","3","76","9","1","01/01/2013","12/31/2013"
"170086","STORMONT-VAIL HEALTHCARE","OP-26","745","585","3264","1576","1170","854","364","01/01/2013","12/31/2013"
"170094","COFFEY COUNTY HOSPITAL","OP-26","292","78","20","62","0","14","0","01/01/2013","12/31/2013"
"170103","NEWTON MEDICAL CENTER","OP-26","1132","137","532","454","961","303","212","01/01/2013","12/31/2013"
"170104","SHAWNEE MISSION MEDICAL CENTER","OP-26","869","0","2030","1836","5748","53","531","01/01/2013","12/31/2013"
"170105","MCPHERSON HOSPITAL","OP-26","71","14","8","11","66","12","10","01/01/2013","12/31/2013"
"170109","MIAMI COUNTY MEDICAL CENTER","OP-26","400","63","448","198","15","1","27","01/01/2013","12/31/2013"
"170110","BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","OP-26","18","0","1","0","4","2","0","01/01/2013","12/31/2013"
"170120","LABETTE HEALTH","OP-26","657","232","166","256","62","310","73","01/01/2013","12/31/2013"
"170122","VIA CHRISTI HOSPITAL-WICHITA","OP-26","1860","0","36","197","212","789","769","01/01/2013","12/31/2013"
"170123","WESLEY MEDICAL CENTER","OP-26","4653","34","376","2581","340","561","787","01/01/2013","12/31/2013"
"170133","SAINT LUKE'S CUSHING HOSPITAL","OP-26","627","341","1794","178","18","18","1","01/01/2013","12/31/2013"
"170137","LAWRENCE MEMORIAL HOSPITAL","OP-26","5671","487","2019","1156","1878","528","230","01/01/2013","12/31/2013"
"170142","MERCY REGIONAL HEALTH CENTER","OP-26","830","135","956","1275","1189","180","492","01/01/2013","12/31/2013"
"170145","COFFEYVILLE REGIONAL MEDICAL CENTER","OP-26","393","139","361","348","119","133","42","01/01/2013","12/31/2013"
"170146","PROVIDENCE MEDICAL CENTER","OP-26","699","0","494","422","985","5","85","01/01/2013","12/31/2013"
"170150","SOUTH CENTRAL KS  MED CENTER","OP-26","294","174","118","19","9","12","1","01/01/2013","12/31/2013"
"170166","MORTON COUNTY HOSPITAL","OP-26","230","0","5","0","1","5","1","01/01/2013","12/31/2013"
"170175","WESTERN PLAINS MEDICAL COMPLEX","OP-26","692","0","373","130","46","47","156","01/01/2013","12/31/2013"
"170176","OVERLAND PARK REG MED CTR","OP-26","2146","0","204","361","1170","246","175","01/01/2013","12/31/2013"
"170182","MENORAH MEDICAL CENTER","OP-26","4260","0","2196","430","219","227","402","01/01/2013","12/31/2013"
"170183","KANSAS SURGERY & RECOVERY CENTER","OP-26","0","0","553","1107","38","5","53","01/01/2013","12/31/2013"
"170185","SAINT LUKE'S SOUTH HOSPITAL","OP-26","1794","0","32","251","226","68","282","01/01/2013","12/31/2013"
"170186","KANSAS HEART HOSPITAL","OP-26","18","0","0","0","5","0","812","01/01/2013","12/31/2013"
"170187","SALINA SURGICAL HOSPITAL","OP-26","2112","904","213","697","3","302","108","01/01/2013","12/31/2013"
"170188","KANSAS CITY ORTHOPAEDIC INSTITUTE","OP-26","0","0","1922","2503","0","0","0","01/01/2013","12/31/2013"
"170190","MANHATTAN SURGICAL HOSPITAL LLC","OP-26","1357","231","1146","1004","8","175","7","01/01/2013","12/31/2013"
"170191","GREAT BEND REGIONAL HOSPITAL","OP-26","499","548","1097","720","28","26","57","01/01/2013","12/31/2013"
"170194","DOCTORS HOSPITAL LLC","OP-26","0","0","1592","222","3","0","0","01/01/2013","12/31/2013"
"170196","KANSAS SPINE & SPECIALTY HOSPITAL, LLC","OP-26","0","0","707","107","8","33","0","01/01/2013","12/31/2013"
"170197","KANSAS MEDICAL CENTER LLC","OP-26","963","0","6","18","18","351","302","01/01/2013","12/31/2013"
"170198","SUMMIT SURGICAL, LLC","OP-26","3","0","5","444","0","0","0","01/01/2013","12/31/2013"
"170199","MINIMALLY INVASIVE SURGERY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"170200","VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","OP-26","223","0","365","107","13","16","19","01/01/2013","12/31/2013"
"170203","PREMIER SURGICAL INSTITUTE","OP-26","1","0","0","7","0","2","0","01/01/2013","12/31/2013"
"171300","GRISELL MEMORIAL HOSPITAL DISTRICT #1","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171308","MERCY HOSPITAL COLUMBUS","OP-26","7","0","0","0","0","0","0","01/01/2013","12/31/2013"
"171316","ANDERSON COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171317","EDWARDS COUNTY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"171319","HOLTON COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171320","HORTON COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171321","MEADE DISTRICT HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171325","GRAHAM COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171327","ELLSWORTH COUNTY MEDICAL CENTER","OP-26","173","0","0","0","0","0","0","01/01/2013","12/31/2013"
"171328","OTTAWA COUNTY HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171331","KIOWA DISTRICT HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171333","CLARA BARTON HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171337","WAMEGO HEALTH CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171338","SABETHA COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171341","HIAWATHA COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171345","PAWNEE  VALLEY COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171348","NORTON COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171352","DECATUR COUNTY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171354","COMMUNITY HEALTHCARE SYSTEM INC","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171357","HILLSBORO COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171363","COMMUNITY MEMORIAL HEALTHCARE, INC.","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171371","CLAY COUNTY MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171373","ALLEN COUNTY REGIONAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171374","FREDONIA REGIONAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"171376","GIRARD MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
