time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-20T23:01:42.380Z,-10.9747,163.6863,10,5.1,mb,,88,3.984,0.69,us,us10002b05,2015-06-18T21:47:39.210Z,"201km ESE of Kirakira, Solomon Islands",earthquake
2015-05-20T22:48:53.420Z,-10.8759,164.1694,11,6.8,mww,,15,4.395,0.72,us,us10002b03,2015-06-18T22:54:12.323Z,"182km W of Lata, Solomon Islands",earthquake
2015-05-20T22:34:29.690Z,-3.0826,-77.5501,8.45,5.1,mb,,36,5.024,0.84,us,us10002azw,2015-06-24T03:08:05.040Z,"96km SE of Sucua, Ecuador",earthquake
2015-05-20T22:02:54.640Z,-18.3045,169.3919,209.5,4.2,mb,,202,3.188,0.74,us,us20002kcv,2015-06-18T23:26:21.130Z,"129km ESE of Port-Vila, Vanuatu",earthquake
2015-05-20T19:51:30.500Z,54.6014,-160.7204,32.24,4.7,mb,,104,0.762,0.76,us,us10002ayt,2015-06-18T22:53:00.338Z,"77km WSW of Chernabura Island, Alaska",earthquake
2015-05-20T19:25:23.970Z,-6.9325,155.3157,92.85,4.4,mb,,67,4.154,0.56,us,us10002ayq,2015-06-16T23:29:23.472Z,"70km SSW of Panguna, Papua New Guinea",earthquake
2015-05-20T17:42:17.770Z,-5.8587,146.9844,105.66,4.3,mb,,98,3.527,0.66,us,us20002kcq,2015-06-18T22:05:51.291Z,"95km N of Lae, Papua New Guinea",earthquake
2015-05-20T17:20:44.020Z,1.8239,126.3984,35.97,5.4,mww,,43,1.424,1.19,us,us10002ay0,2015-07-03T18:35:19.204Z,"141km ENE of Bitung, Indonesia",earthquake
2015-05-20T17:01:23.490Z,-24.5294,179.3477,522.34,4.5,mb,,190,6.858,0.68,us,us20002kcp,2015-06-18T21:53:46.330Z,"South of the Fiji Islands",earthquake
2015-05-20T16:56:50.020Z,-30.3878,-177.5618,35,4.8,mb,,130,1.182,0.98,us,us20002kcn,2015-06-02T23:46:58.246Z,"128km SSE of Raoul Island, New Zealand",earthquake
2015-05-20T16:56:30.130Z,-5.4886,146.6701,134.2,4.2,mb,,96,3.92,1.21,us,us20002kcu,2015-06-02T23:38:19.198Z,"101km ESE of Madang, Papua New Guinea",earthquake
2015-05-20T16:37:07.280Z,-23.4285,-179.8549,539.9,4.5,mb,,113,5.984,0.76,us,us20002kcm,2015-06-02T23:22:34.580Z,"South of the Fiji Islands",earthquake
2015-05-20T16:25:19.740Z,35.5828,140.185,61.8,4.2,mb,,151,0.646,1.05,us,us20002kct,2015-06-02T23:14:29.540Z,"6km ESE of Chiba-shi, Japan",earthquake
2015-05-20T16:13:17.280Z,-6.4294,146.2071,120.63,4.4,mb,,73,3.102,0.84,us,us10002awy,2015-06-02T23:02:41.970Z,"40km ESE of Kainantu, Papua New Guinea",earthquake
2015-05-20T16:06:29.420Z,-30.845,-178.181,144.15,4.1,mb,,199,1.609,1.03,us,us20002kcr,2015-06-02T22:56:47.679Z,"94km NE of L'Esperance Rock, New Zealand",earthquake
2015-05-20T15:17:58.630Z,-19.8177,-71.0825,10.15,4.2,mb,,161,0.93,0.56,us,us20002kcl,2015-06-02T22:22:39.435Z,"107km WNW of Iquique, Chile",earthquake
2015-05-20T15:09:53.280Z,-19.609,-177.7083,423.87,4.3,mb,,97,4.425,0.92,us,us10002awr,2015-06-02T22:03:47.001Z,"155km NE of Ndoi Island, Fiji",earthquake
2015-05-20T14:51:54.320Z,52.377,-169.0802,29.38,3,ml,,220,0.567,0.49,us,us20002k4l,2015-06-23T19:52:34.040Z,"64km SSW of Nikolski, Alaska",earthquake
2015-05-20T14:29:42.150Z,12.7257,-88.8493,63.74,4.2,mb,,171,1.735,0.99,us,us10002ldm,2015-06-30T21:01:09.040Z,"69km SSW of Puerto El Triunfo, El Salvador",earthquake
2015-05-20T14:21:32.000Z,67.7866,-161.5292,8.6,3,ml,,,,1.09,ak,ak11602653,2015-06-23T19:30:27.040Z,"65km ENE of Noatak, Alaska",earthquake
2015-05-20T13:51:33.010Z,-7.397,128.6963,147.7,4.5,mb,,74,2.644,0.35,us,us20002kck,2015-06-23T16:45:49.040Z,"295km WNW of Saumlaki, Indonesia",earthquake
2015-05-20T13:36:51.340Z,-18.9454,-173.0643,10,4.5,mb,,87,2.97,0.81,us,us20002kcj,2015-06-23T16:32:13.040Z,"102km ESE of Neiafu, Tonga",earthquake
2015-05-20T13:19:19.920Z,29.8845,67.4626,18.15,4.2,mb,,110,4.832,0.97,us,us10002auh,2015-06-23T16:15:33.040Z,"13km E of Mach, Pakistan",earthquake
2015-05-20T12:45:03.470Z,-23.9915,-66.6544,209.94,4.1,mb,,93,2.487,1.27,us,us10002aub,2015-06-21T12:37:13.040Z,"42km NW of San Antonio de los Cobres, Argentina",earthquake
2015-05-20T12:23:29.790Z,-19.828,-70.982,14.78,4.2,mwr,,142,0.841,0.79,us,us10002au2,2015-06-21T13:19:55.040Z,"97km WNW of Iquique, Chile",earthquake
2015-05-20T11:21:32.030Z,-13.1227,167.1828,191.8,4.2,mb,,146,2.31,0.92,us,us20002kch,2015-06-21T13:05:23.040Z,"93km NNW of Sola, Vanuatu",earthquake
2015-05-20T10:44:40.600Z,36.5144,-99.0086,6.243,3.3,ml,,228,,0.7,us,us10002awq,2015-06-21T13:08:42.040Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-05-20T10:40:49.340Z,-27.0638,-69.345,109.24,4.6,mb,,73,0.297,1.18,us,us10002ark,2015-06-21T11:31:42.040Z,"103km ENE of Copiapo, Chile",earthquake
2015-05-20T09:02:32.230Z,27.315,85.0439,10,4.6,mb,,146,5.857,0.78,us,us10002ar2,2015-06-21T09:53:38.040Z,"12km S of Hitura, Nepal",earthquake
2015-05-20T08:54:27.900Z,36.4993,71.2685,107.41,4,mb,,85,0.836,0.93,us,us10002ar0,2015-06-25T07:54:24.040Z,"31km SW of Ashkasham, Afghanistan",earthquake
2015-05-20T08:18:53.000Z,-19.76,-69.32,98.5,4.1,mb,,,,0.79,us,us10002aqz,2015-06-25T11:30:30.040Z,"100km ENE of Iquique, Chile",earthquake
2015-05-20T08:06:19.030Z,-4.1501,142.9907,139.84,4.5,mb,,40,4.844,1.03,us,us10002aqy,2015-06-25T11:25:56.040Z,"18km ENE of Ambunti, Papua New Guinea",earthquake
2015-05-20T07:46:30.500Z,27.312,52.915,10,4,mb,,,,1.29,us,us20002kcd,2015-06-25T07:41:52.040Z,"126km WSW of Gerash, Iran",earthquake
2015-05-20T07:11:23.000Z,1.7083,126.2882,65.01,4,mb,,163,1.424,0.32,us,us20002kcc,2015-06-25T07:29:34.040Z,"126km ENE of Bitung, Indonesia",earthquake
2015-05-20T06:04:02.170Z,1.0317,126.1885,41.68,4.7,mb,,73,1.206,1.02,us,us10002aqk,2015-06-25T07:09:20.040Z,"120km ESE of Bitung, Indonesia",earthquake
2015-05-20T05:42:35.170Z,18.8,145.3965,263.77,4.2,mb,,100,17.684,0.59,us,us20002kca,2015-06-25T06:47:42.040Z,"28km W of Agrihan, Northern Mariana Islands",earthquake
2015-05-20T05:24:32.400Z,18.9526,-65.1829,19,3.2,Md,17,208.8,0.63600722,0.34,pr,pr15140001,2015-06-24T09:16:09.040Z,"72km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-20T04:35:53.950Z,-19.6588,-70.842,36.67,4.1,mb,,201,0.68,0.9,us,us20002kd0,2015-06-15T02:19:02.759Z,"96km NW of Iquique, Chile",earthquake
2015-05-20T03:31:42.010Z,38.606,70.1978,15,5.2,mww,,17,0.404,0.39,us,us10002aq2,2015-06-15T01:59:36.405Z,"34km SE of Roghun, Tajikistan",earthquake
2015-05-20T02:53:09.400Z,44.3151,-114.8871,12.7,3,ml,,68,0.519,0.51,us,us10002azf,2015-06-02T05:38:01.749Z,"56km WSW of Challis, Idaho",earthquake
2015-05-20T02:38:13.010Z,-4.6647,151.1411,41.67,4.3,mb,,154,1.122,0.78,us,us20002kc8,2015-06-02T05:32:49.467Z,"125km WSW of Rabaul, Papua New Guinea",earthquake
2015-05-20T01:43:16.220Z,-5.8173,151.7516,10,4,mb,,166,1.666,0.73,us,us20002kc7,2015-06-02T05:26:57.473Z,"171km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-20T00:30:54.700Z,-19.3021,-175.5247,203,6,mww,,31,6.287,1.19,us,us10002anx,2015-06-30T21:13:47.206Z,"135km WNW of Pangai, Tonga",earthquake
2015-05-20T00:23:27.690Z,-39.7533,174.8964,97.51,4.2,mb,,67,1.239,0.68,us,us20002kcb,2015-06-02T04:58:24.306Z,"23km NNW of Wanganui, New Zealand",earthquake
2015-05-19T23:45:57.510Z,43.846,148.2789,55.03,4.6,mb,,136,4.112,0.9,us,us10002anl,2015-06-02T04:43:39.283Z,"125km E of Shikotan, Russia",earthquake
2015-05-19T22:40:51.020Z,23.8236,-108.9679,10,4.2,mb,,156,0.905,0.99,us,us10002amt,2015-06-19T01:36:02.040Z,"112km NE of San Jose del Cabo, Mexico",earthquake
2015-05-19T22:20:37.040Z,-22.4886,-179.2786,532.24,4.2,mb,,115,5.343,0.71,us,us20002k3c,2015-06-07T03:56:16.727Z,"212km SSW of Ndoi Island, Fiji",earthquake
2015-05-19T20:26:48.070Z,37.452,57.7272,11.32,4.5,mb,,39,0.453,1.23,us,us10002ala,2015-06-18T19:00:42.351Z,"35km E of Bojnurd, Iran",earthquake
2015-05-19T19:08:56.810Z,-60.3002,-27.3139,88.93,4.6,mb,,98,14.976,1.28,us,us20002k39,2015-06-11T15:15:32.559Z,"148km SSW of Bristol Island, South Sandwich Islands",earthquake
2015-05-19T18:36:01.810Z,36.6665,-120.8841667,0.02,3.82,mw,43,121,0.07344,0.2,nc,nc72451856,2015-06-11T15:01:02.813Z,"38km SSW of South Dos Palos, California",earthquake
2015-05-19T18:34:02.740Z,0.8324,97.0809,37.2,4.4,mb,,135,0.681,0.93,us,us10002akm,2015-06-11T14:35:47.345Z,"198km SSE of Sinabang, Indonesia",earthquake
2015-05-19T17:17:41.190Z,38.9201,141.8734,58.95,4.4,mb,,150,1.351,1.04,us,us10002ak6,2015-06-10T21:51:28.766Z,"21km SE of Ofunato, Japan",earthquake
2015-05-19T16:38:35.930Z,-54.3046,-133.2026,10,4.6,mb,,119,32.344,1.32,us,us20002k35,2015-06-23T15:06:50.040Z,"Pacific-Antarctic Ridge",earthquake
2015-05-19T16:31:09.600Z,19.0643,-67.9514,40,3,Md,16,248.4,0.6818213,0.46,pr,pr15139003,2015-05-20T00:33:35.879Z,"71km NE of Punta Cana, Dominican Republic",earthquake
2015-05-19T16:12:55.090Z,-54.4173,-132.6043,10,4.7,mb,,66,31.383,0.73,us,us10002aji,2015-06-23T14:31:16.040Z,"Pacific-Antarctic Ridge",earthquake
2015-05-19T15:25:21.080Z,-54.3312,-132.1618,7.2,6.7,mww,,24,31.555,0.91,us,us10002aj3,2015-06-23T14:09:25.576Z,"Pacific-Antarctic Ridge",earthquake
2015-05-19T15:18:49.520Z,-6.3502,154.04,35,4.9,mb,,65,2.844,1.18,us,us10002aj2,2015-06-30T20:54:00.040Z,"159km W of Panguna, Papua New Guinea",earthquake
2015-05-19T15:17:21.480Z,39.1381,142.8158,17.98,4.7,mb,,149,2.032,0.82,us,us20002k34,2015-06-23T13:37:29.040Z,"81km E of Kamaishi, Japan",earthquake
2015-05-19T14:54:41.800Z,36.599,-98.6603,5,3,ml,,127,,0.33,us,us10002awk,2015-06-23T13:21:41.040Z,"22km S of Alva, Oklahoma",earthquake
2015-05-19T14:23:14.630Z,-35.2276,179.8649,28.11,4,mb,,176,2.647,0.46,us,us20002k33,2015-06-22T20:30:46.040Z,"Off the east coast of the North Island of New Zealand",earthquake
2015-05-19T14:19:45.830Z,-7.4091,122.0208,4.43,4,mb,,115,1.237,0.83,us,us20002k3a,2015-06-22T20:20:26.040Z,"121km N of Kotabaru, Indonesia",earthquake
2015-05-19T13:54:56.470Z,-18.6156,168.5887,50,5.8,mwb,,14,2.497,0.89,us,us10002aip,2015-06-24T14:22:19.169Z,"101km SSE of Port-Vila, Vanuatu",earthquake
2015-05-19T13:08:21.790Z,-5.9881,151.7264,27.52,4.7,mb,,149,1.837,0.53,us,us10002aig,2015-06-22T19:29:41.040Z,"181km ESE of Kimbe, Papua New Guinea",earthquake
2015-05-19T13:01:44.130Z,-49.7307,125.745,14.23,4.6,mb,,84,16.36,0.9,us,us20002k38,2015-06-22T19:18:41.040Z,"Western Indian-Antarctic Ridge",earthquake
2015-05-19T12:25:09.290Z,-6.9928,129.5175,148.75,4.4,mb,,59,2.021,0.8,us,us10002ai6,2015-06-25T12:29:27.040Z,"225km WNW of Saumlaki, Indonesia",earthquake
2015-05-19T12:24:35.530Z,20.0996667,-156.2148333,7.56,3.03,ml,17,203,0.4119,0.17,hv,hv60940576,2015-06-25T11:11:44.040Z,"42km WSW of Hawi, Hawaii",earthquake
2015-05-19T11:56:59.800Z,56.5499,-161.384,198.26,4.2,mb,,49,1.201,0.92,us,us10002ai0,2015-06-24T13:52:01.040Z,"145km NNW of Sand Point, Alaska",earthquake
2015-05-19T11:10:25.420Z,-5.4518,151.8976,38.4,4.7,mb,,84,1.28,0.79,us,us10002ahh,2015-06-24T14:39:13.040Z,"128km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-19T11:02:52.100Z,-56.0752,-28.9131,230.01,4.1,mb,,67,4.698,0.39,us,us20002k32,2015-06-24T09:55:49.040Z,"126km WNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-05-19T10:59:30.690Z,27.7722,85.868,10,4.2,mb,,163,5.002,1.28,us,us10002ahe,2015-07-02T06:56:25.040Z,"21km SSW of Kodari, Nepal",earthquake
2015-05-19T10:48:50.600Z,-35.3436,-179.3526,35,4.8,mb,,90,2.909,1.33,us,us10002ahd,2015-07-02T06:53:17.040Z,"East of the North Island of New Zealand",earthquake
2015-05-19T10:32:54.190Z,-35.2967,-179.384,35,4.6,mb,,204,2.929,0.51,us,us20002k31,2015-07-02T06:52:16.040Z,"East of the North Island of New Zealand",earthquake
2015-05-19T10:14:10.530Z,-16.8025,-14.1651,10,5.2,mb,,54,23.912,0.54,us,us10002ahb,2015-06-24T14:26:08.040Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-19T10:04:28.260Z,-9.9624,160.8048,80.31,4.2,mb,,151,0.992,0.73,us,us20002k30,2015-06-25T13:50:54.040Z,"110km ESE of Honiara, Solomon Islands",earthquake
2015-05-19T09:34:31.210Z,36.283,70.8843,124.12,4,mb,,97,0.876,0.74,us,us10002ah5,2015-06-24T09:47:58.040Z,"29km NNE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-05-19T08:45:49.090Z,-15.1177,-178.4815,388.67,4.3,mb,,79,4.228,0.62,us,us20002k2x,2015-06-07T08:26:55.857Z,"96km SSW of Sigave, Wallis and Futuna",earthquake
2015-05-19T08:43:25.100Z,18.9185,-67.7409,19,3.1,Md,12,313.2,0.58659988,0.25,pr,pr15139002,2015-06-07T08:00:20.862Z,"79km ENE of Punta Cana, Dominican Republic",earthquake
2015-05-19T07:27:42.430Z,-35.2334,-179.3846,38.46,4.2,mb,,194,2.978,0.63,us,us20002k2v,2015-07-03T05:56:49.040Z,"East of the North Island of New Zealand",earthquake
2015-05-19T06:30:40.650Z,12.117,-88.1782,59.58,4.1,mb,,180,2.12,0.95,us,us20002k2t,2015-06-25T06:31:14.040Z,"105km SW of Jiquilillo, Nicaragua",earthquake
2015-05-19T05:23:22.910Z,-7.1986,129.1464,135.48,4,mb,,85,2.271,1.49,us,us20002k2r,2015-06-24T07:26:03.040Z,"253km WNW of Saumlaki, Indonesia",earthquake
2015-05-19T04:44:41.160Z,-15.6211,-70.0908,246.69,4,mb,,146,1.998,1.34,us,us10002ag4,2015-06-12T05:08:03.329Z,"9km NE of Atuncolla, Peru",earthquake
2015-05-19T04:24:48.500Z,54.4056,-161.4421,29.21,4.2,mb,,168,0.853,0.91,us,us10002afz,2015-06-30T22:10:17.040Z,"119km SE of Cold Bay, Alaska",earthquake
2015-05-19T04:20:29.680Z,20.1921,121.6352,43.16,4.5,mb,,162,2.663,0.65,us,us10002ag1,2015-06-12T04:28:47.220Z,"29km WSW of Sabtang, Philippines",earthquake
2015-05-19T03:35:02.650Z,-5.5781,150.8254,35,4,mb,,154,1.917,0.43,us,us20002k2q,2015-06-12T04:08:48.051Z,"75km E of Kimbe, Papua New Guinea",earthquake
2015-05-19T03:32:56.300Z,-3.2303,143.3326,35,4.3,mb,,147,15.39,0.76,us,us20002k2p,2015-06-12T03:58:53.772Z,"48km NW of Wewak, Papua New Guinea",earthquake
2015-05-19T02:34:47.250Z,-24.4265,-179.8823,517.06,4.3,mb,,172,5.106,0.53,us,us20002k2n,2015-06-12T03:43:25.073Z,"South of the Fiji Islands",earthquake
2015-05-19T02:24:28.510Z,-5.8905,151.6454,15.94,4.9,mb,,49,1.765,0.65,us,us10002afg,2015-06-12T03:33:23.384Z,"170km ESE of Kimbe, Papua New Guinea",earthquake
2015-05-19T02:19:42.730Z,-8.2869,120.6369,202.83,4.6,mb,,77,1.621,0.71,us,us10002afd,2015-06-11T02:44:41.820Z,"4km ENE of Dampek, Indonesia",earthquake
2015-05-19T02:01:54.930Z,-18.1405,168.1325,46.19,4,mb,,200,2.754,0.92,us,us20002k3g,2015-06-11T22:15:34.103Z,"49km SSW of Port-Vila, Vanuatu",earthquake
2015-05-19T01:30:23.600Z,12.9258,146.1594,34.78,4,mb,,88,1.419,0.56,us,us20002k2m,2015-06-11T04:15:33.500Z,"152km ESE of Yigo Mayor's Office, Guam",earthquake
2015-05-19T01:20:02.410Z,1.6062,127.314,154.19,4.2,mb,,193,0.83,0.28,us,us20002k2l,2015-06-11T03:39:56.731Z,"78km W of Tobelo, Indonesia",earthquake
2015-05-19T01:19:13.470Z,-19.9422,-177.8788,553.85,4.6,mb,,92,4.429,0.6,us,us10002af2,2015-06-11T03:22:20.785Z,"116km NE of Ndoi Island, Fiji",earthquake
2015-05-19T01:06:40.220Z,41.8,19.229,11,3.7,mb,,,,1.14,us,us10002aey,2015-06-11T01:14:05.919Z,"14km S of Ulcinj, Montenegro",earthquake
2015-05-19T00:41:22.330Z,0.247,122.0651,199.95,4.6,mb,,66,1.462,0.81,us,us10002aev,2015-05-23T23:23:33.078Z,"44km SW of Tilamuta, Indonesia",earthquake
2015-05-19T00:34:28.400Z,12.7104,145.7849,46.1,4.6,mb,,171,1.249,1.06,us,us20002k2j,2015-06-15T22:58:29.432Z,"128km ESE of Inarajan Village, Guam",earthquake
2015-05-19T00:28:48.500Z,12.7748,146.0855,36.03,4.5,mb,,83,1.435,0.8,us,us20002k2i,2015-06-12T04:48:55.008Z,"154km ESE of Yigo Village, Guam",earthquake
2015-05-19T00:25:17.440Z,12.8715,146.1519,34.56,4.9,mb,,39,1.439,0.97,us,us10002aeq,2015-05-23T23:15:42.604Z,"154km ESE of Yigo Mayor's Office, Guam",earthquake
2015-05-18T23:41:54.620Z,-19.4025,-172.7719,26.59,4.7,mb,,102,2.707,0.95,us,us20002k25,2015-05-29T03:12:55.095Z,"152km ESE of Neiafu, Tonga",earthquake
2015-05-18T23:41:40.280Z,1.073,127.2563,151.11,4.5,mb,,159,0.318,0.82,us,us10002ae5,2015-05-23T22:57:55.226Z,"34km NNW of Kota Ternate, Indonesia",earthquake
2015-05-18T23:17:21.240Z,19.2078,-69.8535,37.98,3.9,mb,,114,0.611,1.57,us,us10002afp,2015-05-24T21:16:17.595Z,"2km NNE of Arenoso, Dominican Republic",earthquake
2015-05-18T23:13:58.380Z,34.5198,25.0482,10,4,mb,,114,0.777,1.24,us,us10002adu,2015-05-24T20:41:24.300Z,"54km S of Pirgos, Greece",earthquake
2015-05-18T23:00:51.240Z,44.5855,-110.3756667,4.29,3.04,ml,33,68,0.027,0.16,uu,uu60111082,2015-05-25T05:01:56.040Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-05-18T22:49:50.890Z,27.5867,85.8925,10,4.4,mb,,134,5.06,0.73,us,us10002adq,2015-06-30T21:06:56.040Z,"34km NNW of Ramechhap, Nepal",earthquake
2015-05-18T22:43:34.800Z,18.0538,-65.374,13,3,Md,13,144,0.17517148,0.23,pr,pr15138008,2015-06-02T04:27:02.176Z,"11km ESE of Esperanza, Puerto Rico",earthquake
2015-05-18T21:57:11.280Z,-22.9061,179.8376,559.35,4.4,mb,,93,5.401,0.88,us,us10002adl,2015-06-02T04:17:29.610Z,"292km SSW of Ndoi Island, Fiji",earthquake
2015-05-18T21:56:00.490Z,-30.035,-178.2518,39.35,4.1,mb,,160,0.836,0.28,us,us20002k23,2015-06-02T04:12:15.758Z,"91km SSW of Raoul Island, New Zealand",earthquake
2015-05-18T21:45:13.100Z,36.9407,-97.6341,4.659,3,ml,,58,,0.49,us,us10002ayf,2015-06-02T01:38:50.270Z,"10km SSW of Caldwell, Kansas",earthquake
2015-05-18T21:08:02.280Z,-60.2381,-46.7764,10,4.6,mb,,54,8.162,0.83,us,us20002k1y,2015-06-02T01:13:19.844Z,"Scotia Sea",earthquake
2015-05-18T20:47:57.180Z,-5.8141,128.6883,310.39,4,mb,,88,3.37,0.74,us,us20002k1x,2015-06-18T15:53:37.040Z,"238km SSE of Amahusu, Indonesia",earthquake
2015-05-18T20:42:25.370Z,-5.4547,152.0874,47.05,5,mb,,48,1.257,0.67,us,us10002abi,2015-06-16T23:16:53.062Z,"123km S of Kokopo, Papua New Guinea",earthquake
2015-05-18T20:41:02.350Z,34.7418,25.0535,29.1,4.5,mb,,,,1.52,us,us10002aba,2015-06-16T23:13:43.701Z,"29km SSW of Pirgos, Greece",earthquake
2015-05-18T20:05:44.720Z,14.4595,-91.8991,78.74,5.1,mb,,89,0.935,1.15,us,us10002aah,2015-07-03T18:29:10.040Z,"17km N of Champerico, Guatemala",earthquake
2015-05-18T19:02:53.760Z,-6.1036,152.2546,35,4.3,mb,,198,1.902,0.7,us,us20002k1w,2015-06-18T23:03:04.040Z,"193km S of Kokopo, Papua New Guinea",earthquake
2015-05-18T18:35:13.920Z,36.7436,21.5263,47.64,4,mb,,105,0.539,0.8,us,us10002a9c,2015-06-16T22:52:33.637Z,"18km WSW of Methoni, Greece",earthquake
2015-05-18T18:14:29.920Z,32.8675,-96.9566,5,3.3,mb_lg,,65,0.009,0.73,us,us10002a93,2015-07-03T18:33:11.040Z,"5km N of Irving, Texas",earthquake
2015-05-18T18:11:49.210Z,-31.646,-177.5676,39.2,4.2,mb,,266,2.413,0.27,us,us20002k1v,2015-06-18T15:20:26.040Z,"128km E of L'Esperance Rock, New Zealand",earthquake
2015-05-18T17:40:13.840Z,12.9407,143.4681,193.36,4.4,mb,,77,1.508,0.93,us,us20002k1u,2015-06-18T14:54:58.040Z,"135km WSW of Merizo Village, Guam",earthquake
2015-05-18T17:35:35.600Z,35.0448,23.158,17.9,4.1,mb,,,,1.64,us,us20002k24,2015-06-18T22:59:15.040Z,"52km WSW of Palaiochora, Greece",earthquake
2015-05-18T17:04:53.650Z,-7.148,154.4418,10,5.7,mww,,12,3.71,1.08,us,us10002a8f,2015-07-03T18:11:04.708Z,"147km SW of Panguna, Papua New Guinea",earthquake
2015-05-18T16:46:50.000Z,35.8265,-97.2238,6.318,3,ml,,68,,0.53,us,us10002a86,2015-05-19T00:49:21.276Z,"13km SSE of Langston, Oklahoma",earthquake
2015-05-18T16:46:36.840Z,34.1771,73.7435,32.32,4.3,mb,,73,0.657,1.16,us,us10002a88,2015-06-22T19:00:45.040Z,"21km N of Bagh, Pakistan",earthquake
2015-05-18T15:49:11.000Z,61.9394,-150.4632,14.5,4.3,ml,,,,0.86,ak,ak11600239,2015-06-30T20:50:01.040Z,"31km NW of Willow, Alaska",earthquake
2015-05-18T15:22:57.200Z,44.435,-114.1103,5.93,3.2,ml,,70,0.174,0.68,us,us10002a7a,2015-06-30T20:46:39.040Z,"12km SE of Challis, Idaho",earthquake
2015-05-18T15:01:53.030Z,-19.8748,-70.9876,20.63,4.3,mb,,151,0.86,0.97,us,us20002k1t,2015-06-30T20:18:31.040Z,"96km WNW of Iquique, Chile",earthquake
2015-05-18T15:00:09.790Z,-49.4269,123.9646,10,4,mb,,195,21.959,0.35,us,us20002k1s,2015-06-22T17:10:47.040Z,"Western Indian-Antarctic Ridge",earthquake
2015-05-18T14:43:50.220Z,-20.7909,-178.3698,513.86,4,mb,,200,4.538,0.25,us,us20002k27,2015-06-22T15:33:54.040Z,"37km ESE of Ndoi Island, Fiji",earthquake
2015-05-18T14:21:28.800Z,-19.8875,-70.9082,15.41,4.3,mwr,,142,0.794,1.05,us,us10002a6r,2015-06-30T20:12:40.040Z,"88km WNW of Iquique, Chile",earthquake
2015-05-18T14:10:00.000Z,11.969,-88.958,14,4.3,mb,,,,1.07,us,us10002a6q,2015-06-24T14:48:22.040Z,"152km SSW of Puerto El Triunfo, El Salvador",earthquake
2015-05-18T13:57:40.930Z,-5.033,129.3918,236.25,4.2,mb,,70,3.489,0.74,us,us10002a6m,2015-06-22T15:04:48.040Z,"181km SSE of Saparua, Indonesia",earthquake
2015-05-18T13:05:35.290Z,8.4736,93.4951,58.52,4.5,mb,,129,3.247,0.15,us,us20002k1r,2015-06-22T14:57:01.040Z,"59km NNE of Mohean, India",earthquake
2015-05-18T12:45:44.560Z,1.6084,127.4021,132.71,4.7,mb,,73,0.831,0.65,us,us10002a6b,2015-06-07T06:45:39.479Z,"68km W of Tobelo, Indonesia",earthquake
2015-05-18T12:42:09.240Z,27.9438,84.6997,10,4.1,mb,,103,6.821,0.5,us,us20002k1p,2015-07-03T05:55:56.040Z,"39km NE of Bharatpur, Nepal",earthquake
2015-05-18T12:18:43.120Z,36.4139,71.0982,150.42,4.2,mb,,76,0.824,0.47,us,us10002a65,2015-06-07T06:20:16.510Z,"49km SW of Ashkasham, Afghanistan",earthquake
2015-05-18T11:40:41.150Z,53.8795,170.9552,30.55,4.1,mb,,148,2.211,0.57,us,us20002k1m,2015-06-06T13:47:43.302Z,"187km NW of Attu Station, Alaska",earthquake
2015-05-18T10:17:10.870Z,53.7266,170.8129,27.45,4.2,mb,,99,2.215,1.18,us,us10002a5t,2015-06-25T11:19:07.040Z,"186km WNW of Attu Station, Alaska",earthquake
2015-05-18T09:47:30.350Z,-19.5015,-177.232,558.3,4.6,mb,,128,4.8,0.78,us,us20002k1j,2015-06-24T12:13:18.040Z,"199km NE of Ndoi Island, Fiji",earthquake
2015-05-18T09:14:39.920Z,-3.4589,131.1774,37.1,4.3,mb,,69,1.196,1.43,us,us20002k1i,2015-06-25T11:11:48.040Z,"251km E of Amahai, Indonesia",earthquake
2015-05-18T07:36:02.930Z,-7.4197,128.1615,142.86,4.4,mb,,30,3.159,1.23,us,us10002a4y,2015-06-22T13:44:46.040Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-05-18T07:14:32.400Z,36.607,-98.6922,13.73,3.4,ml,,178,,1.1,us,us10002a4s,2015-06-24T14:14:24.040Z,"22km S of Alva, Oklahoma",earthquake
2015-05-18T06:47:02.780Z,-2.2286,-12.2851,10,4.2,mb,,173,6.031,0.55,us,us20002k1l,2015-06-25T13:45:40.040Z,"North of Ascension Island",earthquake
2015-05-18T06:43:25.860Z,-31.8189,-178.1093,9.16,4.8,mb,,129,2.57,0.78,us,us10002a4r,2015-06-24T12:51:09.040Z,"86km ESE of L'Esperance Rock, New Zealand",earthquake
2015-05-18T06:34:42.430Z,-2.3148,-12.3628,10,4.5,mb,,76,5.871,1.16,us,us20002k1k,2015-06-25T13:21:15.040Z,"North of Ascension Island",earthquake
